!           X_ 1            Y_ 1           X_ 2            Y_ 2           X_ 3            Y_ 3           X_ 4            Y_ 4           X_ 5            Y_ 5           X_ 6            Y_ 6           X_ 7            Y_ 7
!--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        65.71076       212.43901        65.71076       217.91103        65.71076       166.92232        65.71076       166.73122        65.71076       218.16273        65.71076      -482.15076 000000000000000 000000000000000
        65.72376       190.38930        65.72376       220.40750        65.72376       166.89182        65.72376       166.70015        65.72376       220.65984        65.72376      -506.69757 000000000000000 000000000000000
        65.73676       214.94124        65.73676       223.09666        65.73676       166.86131        65.73676       166.66908        65.73676       223.34962        65.73676      -484.83542 000000000000000 000000000000000
        65.74976       196.90833        65.74976       225.99864        65.74976       166.83081        65.74976       166.63803        65.74976       226.25224        65.74976      -505.77094 000000000000000 000000000000000
        65.76276       194.92000        65.76276       229.13623        65.76276       166.80031        65.76276       166.60696        65.76276       229.39049        65.76276      -510.89752 000000000000000 000000000000000
        65.77576       183.66077        65.77576       232.53539        65.77576       166.76981        65.77576       166.57590        65.77576       232.79028        65.77576      -525.55652 000000000000000 000000000000000
        65.78876       193.77536        65.78876       236.22568        65.78876       166.73932        65.78876       166.54483        65.78876       236.48122        65.78876      -519.13287 000000000000000 000000000000000
        65.80177       220.32224        65.80177       240.24100        65.80177       166.70883        65.80177       166.51378        65.80177       240.49718        65.80177      -496.60196 000000000000000 000000000000000
        65.81477       225.08759        65.81477       244.62024        65.81477       166.67834        65.81477       166.48271        65.81477       244.87706        65.81477      -496.21649 000000000000000 000000000000000
        65.82777       204.22842        65.82777       249.40834        65.82777       166.64786        65.82777       166.45164        65.82777       249.66582        65.82777      -521.86444 000000000000000 000000000000000
        65.84077       183.54155        65.84077       254.65730        65.84077       166.61737        65.84077       166.42059        65.84077       254.91542        65.84077      -547.80090 000000000000000 000000000000000
        65.85377       247.45656        65.85377       260.42773        65.85377       166.58688        65.85377       166.38953        65.85377       260.68649        65.85377      -489.65695 000000000000000 000000000000000
        65.86677       279.92084        65.86677       266.79053        65.86677       166.55641        65.86677       166.35846        65.86677       267.04996        65.86677      -463.55615 000000000000000 000000000000000
        65.87977       259.12921        65.87977       273.82944        65.87977       166.52592        65.87977       166.32741        65.87977       274.08951        65.87977      -491.38733 000000000000000 000000000000000
        65.89277       261.95395        65.89277       281.64404        65.89277       166.49545        65.89277       166.29634        65.89277       281.90475        65.89277      -496.37784 000000000000000 000000000000000
        65.90576       240.57141        65.90576       290.34903        65.90576       166.46501        65.90576       166.26530        65.90576       290.61041        65.90576      -526.46600 000000000000000 000000000000000
        65.91876       267.96347        65.91876       300.10150        65.91876       166.43454        65.91876       166.23424        65.91876       300.36353        65.91876      -508.82709 000000000000000 000000000000000
        65.93176       286.17905        65.93176       311.07999        65.93176       166.40407        65.93176       166.20317        65.93176       311.34265        65.93176      -501.59064 000000000000000 000000000000000
        65.94476       284.16898        65.94476       323.51828        65.94476       166.37361        65.94476       166.17212        65.94476       323.78162        65.94476      -516.03967 000000000000000 000000000000000
        65.95776       290.54321        65.95776       337.72125        65.95776       166.34315        65.95776       166.14105        65.95776       337.98523        65.95776      -523.86902 000000000000000 000000000000000
        65.97076       310.41739        65.97076       354.09396        65.97076       166.31268        65.97076       166.11000        65.97076       354.35858        65.97076      -520.36823 000000000000000 000000000000000
